ground truth; time
0; 255
1; 255
1; 255
1; 255
1; 255
1; 255
1; 255
0; 255
1; 255
1; 255
1; 255
1; 255
1; 255
1; 255
0; 255
1; 255
0; 255
1; 255
1; 255
1; 255
1; 255
0; 255
1; 255
1; 255
1; 255
1; 255
1; 255
1; 255
1; 255
1; 255
0; 255
1; 255
1; 255
1; 255
1; 255
1; 255
0; 255
0; 255
1; 255
1; 255
1; 255
1; 255
1; 255
1; 255
1; 255
1; 255
0; 255
1; 255
1; 255
1; 255
1; 255
1; 255
0; 255
1; 255
1; 255
1; 255
1; 255
1; 255
1; 255
0; 255
1; 255
1; 255
1; 255
1; 255
1; 255
1; 255
0; 255
1; 255
0; 255
1; 255
1; 255
1; 255
1; 255
1; 255
1; 255
0; 255
1; 255
1; 255
1; 255
1; 255
1; 255
0; 255
0; 255
0; 255
0; 255
0; 255
0; 272
0; 255
0; 272
0; 272
0; 255
0; 255
0; 255
0; 255
0; 255
0; 255
0; 255
0; 255
0; 255
0; 255
0; 255
0; 255
0; 255
0; 255
0; 255
0; 255
0; 255
0; 255
0; 255
0; 255
0; 255
0; 255
0; 255
0; 255
0; 255
0; 255
0; 255
0; 255
0; 255
0; 255
0; 255
0; 255
0; 255
0; 255
0; 255
0; 255
0; 255
0; 255
0; 272
0; 255
0; 255
0; 272
0; 255
0; 255
0; 255
0; 255
0; 272
0; 255
0; 255
0; 255
0; 255
0; 255
0; 255
0; 255
0; 255
0; 255
0; 255
0; 255
0; 255
0; 255
0; 272
0; 255
0; 255
0; 272
0; 255
0; 269
0; 255
0; 272
0; 255
0; 272
0; 255
0; 272
0; 255
0; 272
0; 255
0; 255
0; 255
0; 255
0; 255
0; 272
0; 255
0; 272
0; 255
0; 272
0; 255
0; 272
0; 272
0; 255
0; 272
0; 255
0; 255
0; 255
0; 255
0; 255
0; 255
0; 255
0; 255
0; 255
0; 255
0; 255
0; 255
0; 255
0; 255
1; 255
0; 255
1; 255
1; 255
1; 255
0; 255
1; 255
0; 255
0; 272
0; 255
0; 255
0; 255
0; 255
0; 255
0; 255
0; 255
1; 255
1; 255
0; 255
1; 255
1; 255
0; 255
1; 255
0; 255
0; 255
1; 255
1; 255
0; 255
0; 255
1; 255
0; 255
1; 255
1; 255
1; 255
0; 255
1; 255
1; 255
0; 255
1; 255
0; 255
1; 255
0; 255
1; 255
0; 255
0; 255
1; 255
0; 255
1; 267
0; 255
1; 255
0; 255
1; 255
1; 255
0; 255
1; 255
1; 255
1; 255
0; 255
1; 255
0; 255
0; 255
1; 255
0; 255
1; 255
0; 255
0; 255
0; 255
0; 255
0; 255
0; 255
1; 255
0; 255
0; 255
0; 255
0; 255
0; 255
0; 255
0; 255
0; 255
1; 255
0; 255
0; 255
0; 255
0; 255
1; 255
0; 255
1; 255
0; 255
0; 255
0; 255
0; 255
0; 255
0; 255
1; 255
0; 255
1; 255
0; 255
0; 255
0; 255
1; 255
1; 255
0; 255
0; 255
0; 255
0; 255
0; 255
0; 255
0; 255
0; 255
1; 255
0; 255
0; 255
0; 255
0; 255
0; 255
1; 255
1; 255
0; 255
0; 255
0; 255
0; 255
0; 255
0; 255
0; 255
0; 255
1; 255
0; 255
0; 255
0; 255
1; 255
0; 255
1; 255
0; 255
0; 255
0; 255
0; 255
0; 255
0; 255
1; 255
0; 255
0; 255
0; 255
0; 255
0; 255
1; 255
1; 255
1; 255
1; 255
1; 255
1; 255
1; 255
1; 255
1; 255
1; 255
1; 255
1; 255
1; 255
1; 255
1; 255
1; 255
1; 255
0; 255
1; 255
1; 255
1; 255
1; 255
1; 255
0; 255
1; 255
1; 255
1; 255
1; 255
1; 255
1; 255
1; 255
1; 255
1; 255
1; 255
1; 255
1; 255
1; 255
1; 255
1; 255
0; 255
0; 255
1; 255
1; 255
1; 255
1; 255
1; 255
1; 255
1; 255
1; 255
1; 255
1; 255
1; 255
1; 255
0; 255
1; 255
0; 255
1; 255
1; 255
1; 255
1; 255
1; 255
1; 255
0; 255
1; 255
1; 255
1; 255
1; 255
1; 255
1; 255
0; 255
1; 255
1; 255
1; 255
1; 255
1; 255
1; 255
1; 255
1; 255
0; 255
1; 255
1; 255
1; 255
1; 255
1; 255
1; 255
0; 255
1; 255
1; 255
1; 255
1; 255
1; 255
0; 255
0; 255
1; 255
1; 255
1; 255
1; 255
1; 255
0; 255
1; 255
1; 255
1; 255
1; 255
1; 255
1; 255
1; 255
1; 255
0; 255
0; 255
1; 255
1; 255
1; 255
1; 255
1; 255
0; 255
1; 255
1; 255
1; 255
1; 255
1; 255
1; 255
0; 255
1; 255
0; 255
1; 255
1; 255
1; 255
1; 255
0; 255
1; 255
1; 255
1; 255
1; 255
1; 255
1; 255
1; 255
1; 255
0; 255
1; 255
1; 255
1; 255
1; 255
1; 255
1; 255
0; 255
1; 255
1; 255
1; 255
1; 255
1; 255
1; 255
1; 255
1; 255
0; 255
1; 255
1; 255
1; 255
1; 255
1; 255
0; 255
1; 255
1; 255
1; 255
1; 255
1; 255
1; 255
0; 255
1; 255
1; 255
1; 255
1; 255
1; 255
1; 255
1; 255
1; 255
1; 255
1; 255
2; 272
1; 272
2; 272
2; 272
1; 255
1; 255
2; 272
2; 272
1; 255
2; 272
1; 255
1; 255
1; 255
1; 255
1; 255
1; 255
2; 272
1; 255
2; 272
1; 255
1; 255
1; 255
2; 272
2; 272
1; 255
2; 272
1; 255
1; 257
1; 255
2; 272
1; 255
1; 255
2; 272
1; 255
1; 255
1; 255
2; 272
1; 255
2; 272
2; 272
1; 255
2; 272
1; 255
1; 255
1; 255
2; 272
1; 255
1; 255
2; 272
1; 255
1; 255
1; 255
2; 272
1; 255
2; 272
2; 272
1; 255
1; 255
1; 255
2; 272
1; 255
2; 272
1; 255
1; 255
1; 255
2; 272
0; 255
1; 255
2; 272
1; 255
2; 272
2; 272
1; 255
1; 255
2; 272
2; 272
1; 255
2; 272
1; 255
0; 255
1; 255
1; 255
0; 255
0; 255
1; 255
0; 255
1; 255
1; 255
0; 255
1; 255
1; 255
1; 255
0; 255
1; 255
0; 255
1; 272
0; 255
1; 272
0; 255
0; 255
1; 272
0; 255
1; 272
1; 259
1; 255
0; 255
1; 255
1; 255
0; 255
1; 255
0; 255
1; 255
0; 255
1; 255
0; 255
0; 255
1; 255
0; 255
1; 255
1; 255
1; 255
0; 255
1; 255
1; 272
0; 255
1; 255
0; 255
1; 255
0; 255
1; 255
0; 255
0; 255
1; 255
1; 255
0; 255
0; 255
1; 272
0; 255
1; 272
1; 272
0; 255
1; 272
1; 272
1; 272
0; 255
1; 272
0; 255
0; 255
1; 255
1; 272
0; 255
0; 255
1; 272
0; 255
1; 272
1; 272
0; 255
1; 272
1; 272
1; 255
0; 255
1; 272
0; 255
1; 255
0; 255
1; 255
0; 255
0; 255
1; 272
0; 255
1; 272
1; 255
1; 272
0; 255
1; 272
1; 255
1; 255
1; 255
1; 255
1; 255
1; 255
1; 255
1; 255
1; 255
1; 255
1; 255
1; 255
1; 255
1; 255
1; 255
1; 255
1; 263
1; 267
1; 255
1; 255
1; 255
1; 255
1; 255
1; 255
1; 255
