ground truth; time
0; 272
1; 272
1; 272
1; 272
1; 272
1; 272
1; 272
0; 272
1; 272
1; 272
1; 272
1; 272
1; 272
1; 272
0; 272
1; 272
0; 272
1; 272
1; 272
1; 272
1; 272
0; 272
1; 272
1; 272
1; 272
1; 272
1; 272
1; 272
1; 272
1; 272
0; 272
1; 272
1; 272
1; 272
1; 272
1; 272
0; 272
0; 272
1; 272
1; 272
1; 272
1; 272
1; 272
1; 289
1; 272
1; 272
0; 272
1; 272
1; 272
1; 272
1; 272
1; 272
0; 272
1; 282
1; 272
1; 272
1; 272
1; 272
1; 272
0; 272
1; 272
1; 272
1; 272
1; 272
1; 272
1; 272
0; 272
1; 272
0; 272
1; 272
1; 272
1; 272
1; 272
1; 272
1; 272
0; 272
1; 272
1; 272
1; 272
1; 272
1; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
1; 272
0; 272
1; 272
1; 272
1; 272
0; 272
1; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
1; 272
1; 272
0; 272
1; 272
1; 272
0; 272
1; 272
0; 272
0; 272
1; 272
1; 272
0; 272
0; 272
1; 272
0; 272
1; 272
1; 272
1; 272
0; 272
1; 272
1; 272
0; 272
1; 272
0; 272
1; 272
0; 272
1; 272
0; 272
0; 272
1; 272
0; 272
1; 272
0; 272
1; 272
0; 272
1; 272
1; 272
0; 272
1; 272
1; 272
1; 272
0; 272
1; 272
0; 272
0; 272
1; 272
0; 272
1; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
1; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
1; 272
0; 272
0; 272
0; 272
0; 272
1; 272
0; 272
1; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
1; 272
0; 272
1; 272
0; 272
0; 272
0; 272
1; 286
1; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
1; 289
0; 272
0; 272
0; 272
0; 272
0; 272
1; 272
1; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
1; 272
0; 272
0; 272
0; 272
1; 272
0; 272
1; 272
0; 272
0; 272
0; 272
0; 272
0; 272
0; 272
1; 272
0; 272
0; 272
0; 272
0; 272
0; 272
1; 272
1; 272
1; 272
1; 272
1; 272
1; 272
1; 272
1; 272
1; 272
1; 272
1; 272
1; 272
1; 272
1; 272
1; 272
1; 272
1; 272
0; 272
1; 272
1; 272
1; 272
1; 272
1; 272
0; 272
1; 272
1; 272
1; 272
1; 272
1; 272
1; 272
1; 272
1; 272
1; 272
1; 272
1; 272
1; 272
1; 272
1; 272
1; 272
0; 272
0; 272
1; 272
1; 272
1; 272
1; 272
1; 272
1; 272
1; 272
1; 272
1; 272
1; 272
1; 272
1; 272
0; 272
1; 272
0; 272
1; 272
1; 272
1; 272
1; 272
1; 272
1; 272
0; 272
1; 272
1; 272
1; 272
1; 272
1; 272
1; 272
0; 272
1; 272
1; 272
1; 272
1; 272
1; 272
1; 272
1; 272
1; 272
0; 272
1; 272
1; 272
1; 272
1; 272
1; 284
1; 272
0; 272
1; 272
1; 272
1; 272
1; 272
1; 272
0; 272
0; 272
1; 272
1; 272
1; 272
1; 272
1; 272
0; 272
1; 272
1; 272
1; 272
1; 272
1; 272
1; 272
1; 272
1; 272
0; 272
0; 272
1; 272
1; 272
1; 272
1; 272
1; 272
0; 272
1; 272
1; 272
1; 272
1; 272
1; 272
1; 272
0; 272
1; 272
0; 272
1; 272
1; 272
1; 272
1; 272
0; 272
1; 272
1; 272
1; 272
1; 272
1; 272
1; 272
1; 272
1; 272
0; 272
1; 272
1; 272
1; 272
1; 272
1; 272
1; 272
0; 272
1; 272
1; 272
1; 272
1; 272
1; 272
1; 272
1; 272
1; 272
0; 272
1; 272
1; 272
1; 272
1; 272
1; 272
0; 272
1; 272
1; 272
1; 272
1; 272
1; 272
1; 272
0; 272
1; 272
1; 272
1; 272
1; 272
1; 272
1; 272
1; 272
1; 272
1; 272
1; 272
2; 272
1; 272
2; 278
2; 274
1; 276
1; 272
2; 272
2; 272
1; 272
2; 278
1; 284
1; 272
1; 272
1; 272
1; 272
1; 272
2; 278
1; 278
2; 280
1; 272
1; 272
1; 272
2; 282
2; 286
1; 289
2; 289
1; 276
1; 289
1; 286
2; 289
1; 289
1; 284
2; 272
1; 272
1; 272
1; 272
2; 272
1; 280
2; 289
2; 289
1; 272
2; 272
1; 272
1; 272
1; 289
2; 289
1; 289
1; 289
2; 289
1; 289
1; 272
1; 272
2; 276
1; 272
2; 274
2; 280
1; 276
1; 282
1; 289
2; 289
1; 286
2; 272
1; 272
1; 272
1; 272
2; 272
0; 272
1; 272
2; 272
1; 272
2; 272
2; 272
1; 272
1; 280
2; 280
2; 289
1; 272
2; 272
1; 272
0; 272
1; 289
1; 286
0; 272
0; 272
1; 289
0; 272
1; 272
1; 272
0; 272
1; 272
1; 282
1; 272
0; 272
1; 272
0; 272
1; 272
0; 272
1; 276
0; 272
0; 272
1; 272
0; 272
1; 272
1; 272
1; 289
0; 272
1; 272
1; 289
0; 272
1; 289
0; 272
1; 272
0; 272
1; 272
0; 272
0; 272
1; 289
0; 272
1; 286
1; 274
1; 272
0; 272
1; 289
1; 289
0; 272
1; 289
0; 272
1; 289
0; 272
1; 289
0; 272
0; 272
1; 274
1; 272
0; 272
0; 272
1; 272
0; 272
1; 272
1; 289
0; 272
1; 276
1; 289
1; 289
0; 272
1; 272
0; 272
0; 272
1; 289
1; 280
0; 272
0; 272
1; 286
0; 272
1; 272
1; 272
0; 272
1; 289
1; 289
1; 282
0; 272
1; 289
0; 272
1; 284
0; 272
1; 289
0; 272
0; 272
1; 272
0; 272
1; 272
1; 272
1; 272
0; 272
1; 289
1; 289
1; 289
1; 272
1; 289
1; 289
1; 272
1; 272
1; 272
1; 272
1; 272
1; 289
1; 289
1; 280
1; 274
1; 272
1; 272
1; 272
1; 278
1; 272
1; 289
1; 289
1; 289
1; 289
1; 289
1; 289
1; 289
2; 289
1; 286
1; 280
1; 289
1; 274
1; 289
1; 289
1; 289
1; 272
1; 272
1; 272
1; 272
1; 289
1; 289
1; 272
1; 272
1; 272
1; 272
1; 272
1; 272
1; 272
1; 274
1; 289
1; 289
1; 289
1; 272
1; 272
1; 272
1; 272
1; 289
2; 276
1; 278
1; 272
1; 272
1; 274
1; 272
1; 272
1; 272
1; 272
1; 272
1; 289
1; 289
1; 289
1; 272
1; 272
1; 272
1; 272
1; 272
1; 272
1; 282
1; 282
1; 272
1; 289
1; 284
1; 272
1; 286
1; 286
1; 276
1; 272
1; 272
1; 272
1; 274
1; 278
1; 289
1; 280
1; 274
1; 272
1; 272
1; 272
1; 280
1; 276
1; 272
1; 272
1; 274
2; 284
1; 272
1; 274
1; 272
1; 272
1; 272
1; 284
1; 272
1; 272
1; 272
1; 272
1; 272
1; 284
1; 286
1; 282
1; 289
1; 289
1; 289
1; 272
1; 272
1; 274
1; 272
1; 272
1; 272
1; 272
1; 272
1; 272
1; 272
1; 272
1; 272
1; 272
1; 282
1; 286
1; 272
1; 272
1; 272
1; 284
1; 289
1; 272
