ground truth; time
0; 374
0; 374
0; 374
0; 374
0; 374
0; 374
0; 374
0; 374
0; 374
0; 374
0; 374
0; 374
0; 374
0; 374
0; 374
0; 374
0; 374
0; 374
0; 374
0; 374
0; 374
0; 374
0; 374
0; 374
0; 374
0; 374
0; 374
0; 374
0; 374
0; 374
0; 374
0; 374
0; 374
0; 374
0; 374
0; 374
0; 374
0; 374
0; 374
0; 374
0; 374
0; 374
0; 374
0; 374
0; 374
0; 374
0; 374
0; 374
0; 374
0; 374
0; 374
0; 374
0; 374
0; 374
0; 374
0; 374
0; 374
0; 374
0; 374
0; 374
0; 374
0; 374
0; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 391
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 386
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 391
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 391
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
1; 374
0; 374
