ground truth; time
1; 378
1; 391
1; 391
0; 340
0; 340
0; 340
2; 391
5; 391
1; 391
2; 391
2; 391
2; 391
1; 391
0; 340
3; 391
3; 391
3; 391
0; 340
2; 391
2; 374
1; 374
0; 340
1; 374
1; 374
1; 374
3; 374
0; 340
1; 374
0; 340
0; 340
1; 374
0; 340
1; 374
1; 374
2; 374
0; 340
1; 374
0; 340
2; 374
1; 374
0; 340
0; 340
2; 374
1; 374
0; 340
0; 340
0; 340
0; 340
1; 374
2; 391
2; 374
1; 374
0; 340
0; 340
0; 340
2; 374
0; 340
0; 340
0; 340
0; 340
0; 340
1; 391
1; 391
0; 340
1; 391
1; 391
1; 391
0; 340
0; 340
1; 388
1; 391
0; 340
1; 388
2; 391
1; 391
1; 391
2; 391
1; 391
0; 340
2; 391
1; 388
4; 391
2; 374
1; 374
0; 340
1; 374
0; 340
0; 340
0; 340
1; 391
2; 391
0; 340
1; 386
2; 391
1; 391
2; 384
1; 391
1; 374
2; 374
0; 340
1; 374
0; 340
1; 374
1; 376
0; 340
1; 374
0; 340
0; 340
0; 340
2; 391
0; 340
3; 391
1; 391
0; 340
2; 391
2; 391
2; 391
1; 391
0; 340
0; 340
1; 391
2; 391
2; 391
0; 340
0; 340
2; 388
2; 391
1; 391
2; 391
1; 391
1; 391
2; 391
1; 391
1; 374
0; 340
1; 374
1; 386
0; 340
0; 340
1; 384
0; 340
2; 391
0; 340
1; 391
2; 388
2; 382
0; 340
0; 340
2; 388
0; 340
0; 340
2; 391
2; 391
0; 340
1; 391
5; 391
0; 340
0; 340
1; 391
0; 340
2; 391
1; 391
0; 340
3; 391
1; 388
1; 380
0; 340
2; 391
0; 340
1; 374
2; 374
1; 374
1; 374
3; 374
0; 340
0; 340
2; 374
0; 340
0; 340
0; 340
0; 340
0; 340
1; 391
0; 340
1; 391
0; 340
0; 340
0; 340
1; 374
1; 374
0; 340
2; 382
1; 374
0; 340
0; 340
4; 391
1; 391
0; 340
1; 391
0; 340
0; 340
0; 340
1; 391
0; 340
0; 340
1; 380
0; 340
0; 340
0; 340
1; 374
1; 374
0; 340
1; 384
1; 386
0; 340
0; 340
1; 386
2; 391
0; 340
0; 340
0; 340
1; 391
0; 340
1; 391
0; 340
0; 340
1; 382
2; 391
1; 382
1; 384
0; 340
0; 340
1; 384
2; 391
0; 340
2; 378
2; 384
4; 391
0; 340
0; 340
1; 374
1; 378
0; 340
0; 340
0; 340
1; 386
0; 340
1; 388
4; 391
3; 391
2; 391
1; 374
2; 378
2; 391
0; 340
2; 391
