ground truth; time
0; 289
1; 306
2; 323
1; 306
0; 289
0; 289
1; 306
0; 289
1; 306
1; 306
0; 289
0; 289
0; 289
0; 289
1; 306
0; 289
0; 289
0; 289
1; 306
2; 323
3; 340
0; 289
0; 289
0; 289
0; 289
0; 289
0; 289
0; 289
0; 289
1; 306
0; 289
0; 289
0; 289
0; 289
0; 289
0; 289
2; 323
0; 289
1; 306
1; 306
0; 289
1; 306
1; 306
0; 289
0; 289
0; 289
1; 306
0; 289
0; 289
0; 289
0; 274
0; 289
2; 323
2; 323
0; 289
1; 306
1; 306
1; 306
0; 289
0; 289
1; 306
0; 289
1; 306
2; 323
1; 306
0; 289
1; 306
1; 306
0; 289
1; 306
0; 272
0; 272
0; 289
0; 289
0; 286
2; 323
1; 306
0; 289
0; 289
2; 323
3; 340
1; 306
0; 289
2; 323
2; 323
0; 278
0; 276
2; 323
1; 306
0; 272
0; 272
2; 306
1; 306
1; 306
0; 272
1; 306
0; 289
0; 289
1; 306
0; 289
1; 306
0; 272
0; 286
0; 289
0; 289
0; 289
1; 306
0; 289
0; 289
1; 306
0; 289
1; 306
1; 306
0; 289
0; 289
0; 289
2; 323
0; 289
0; 289
0; 289
0; 289
1; 306
0; 289
0; 289
0; 289
0; 289
0; 289
1; 306
0; 289
0; 289
1; 306
1; 306
0; 289
1; 306
2; 323
1; 306
0; 289
1; 306
0; 284
0; 289
0; 289
0; 289
0; 289
0; 272
0; 272
0; 272
0; 289
0; 289
1; 306
1; 306
2; 323
0; 289
1; 306
1; 306
1; 306
1; 306
1; 306
0; 289
0; 289
1; 306
1; 306
0; 289
2; 323
1; 306
0; 289
0; 289
2; 323
0; 289
0; 289
0; 289
0; 289
3; 340
1; 306
0; 289
0; 289
1; 306
0; 289
0; 289
1; 306
1; 306
2; 323
0; 289
1; 306
1; 306
0; 289
0; 289
1; 306
1; 306
0; 289
2; 323
1; 306
2; 323
0; 289
0; 289
0; 289
1; 306
0; 289
0; 289
0; 289
1; 306
1; 306
1; 306
2; 323
0; 289
0; 289
0; 289
1; 306
0; 289
0; 289
1; 306
1; 306
0; 289
0; 289
1; 306
0; 289
0; 289
0; 289
0; 289
0; 272
0; 289
1; 306
0; 289
0; 289
1; 306
1; 306
0; 289
0; 289
0; 289
1; 306
0; 289
0; 289
1; 306
0; 289
2; 323
0; 289
0; 289
0; 289
0; 289
0; 289
0; 289
0; 280
0; 289
1; 306
0; 289
0; 289
0; 289
2; 323
0; 289
0; 289
1; 306
1; 306
0; 289
1; 306
0; 289
0; 289
2; 323
0; 289
2; 323
0; 289
0; 289
1; 306
1; 306
0; 289
0; 289
0; 289
0; 289
1; 306
1; 306
0; 289
1; 306
0; 289
0; 289
0; 289
0; 289
0; 289
0; 289
1; 306
0; 289
2; 323
0; 289
1; 306
2; 323
0; 272
0; 272
0; 272
1; 306
0; 289
1; 306
2; 323
1; 306
