ground truth; time
1; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
1; 495
0; 495
1; 495
0; 495
1; 495
1; 495
0; 495
1; 495
0; 495
1; 495
0; 495
1; 495
0; 495
0; 495
1; 495
0; 495
1; 495
0; 495
1; 495
1; 495
1; 495
1; 495
0; 495
1; 495
0; 495
1; 495
0; 495
0; 495
1; 495
0; 495
1; 495
0; 495
1; 495
0; 495
1; 495
1; 495
1; 495
1; 495
0; 495
1; 495
0; 495
1; 495
0; 495
0; 495
1; 495
0; 495
1; 495
0; 495
1; 495
1; 495
1; 495
1; 495
0; 495
1; 495
0; 495
0; 495
1; 495
0; 495
1; 495
1; 495
1; 495
1; 495
1; 495
1; 495
1; 495
1; 495
0; 495
1; 495
1; 495
1; 495
1; 495
0; 495
1; 495
1; 495
1; 495
1; 495
1; 495
1; 495
1; 495
1; 495
0; 495
1; 495
1; 495
1; 495
1; 495
0; 495
1; 495
0; 495
1; 495
1; 495
1; 495
1; 495
1; 495
1; 495
1; 495
1; 495
0; 495
1; 495
1; 495
1; 495
1; 495
0; 495
1; 495
1; 495
1; 495
1; 495
1; 495
1; 495
1; 495
1; 495
0; 495
1; 495
1; 495
1; 495
1; 495
0; 495
1; 495
0; 495
1; 495
1; 495
1; 495
1; 495
1; 495
1; 495
1; 495
1; 495
0; 495
1; 495
1; 495
1; 495
1; 495
0; 495
1; 495
0; 495
1; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
0; 495
1; 495
1; 495
1; 495
1; 495
0; 495
1; 495
0; 495
1; 495
0; 495
0; 495
1; 495
0; 495
1; 495
0; 495
1; 495
1; 495
1; 495
1; 495
0; 495
1; 495
0; 495
1; 495
0; 495
0; 495
1; 495
